지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),FZ_flag
108,서울,2006-01-07 6:00,-9.6,0.0,0.7,340,51.0,1.4,-19.1,1015.0,1026.3,0.0,0.0,0.0,0.0,0.0,0.0,ScCi,10.0,1700.0,,,-11.6,0
108,서울,2006-01-07 7:00,-9.3,0.0,2.5,290,48.0,1.4,-19.1,1015.0,1026.3,0.0,0.0,0.0,0.0,0.0,0.0,ScCi,10.0,1700.0,,,-11.6,0
108,서울,2006-01-07 8:00,-9.3,0.0,2.3,290,45.0,1.4,-19.1,1015.0,1026.3,0.0,0.0,0.0,0.0,0.0,0.0,ScCi,10.0,1700.0,,,-11.6,0
108,서울,2006-01-07 9:00,-8.8,0.0,2.3,320,41.0,1.2,-20.9,1016.5,1027.9,0.9,0.2,0.0,0.0,0.0,0.0,ScCi,10.0,1700.0,0,,-9.6,0
108,서울,2006-01-07 10:00,-8.1,0.0,3.1,340,34.0,1.2,-20.9,1016.5,1027.9,1.0,0.79,0.0,0.0,0.0,0.0,ScCi,10.0,1700.0,,,-9.6,0
108,서울,2006-01-07 11:00,-7.1,0.0,2.8,320,31.0,1.2,-20.9,1016.5,1027.9,1.0,1.29,0.0,0.0,0.0,0.0,ScCi,10.0,1700.0,,,-9.6,0
108,서울,2006-01-07 12:00,-5.9,0.0,2.8,320,28.0,1.0,-22.4,1016.9,1028.1,1.0,1.59,0.0,0.0,0.0,0.0,ScCi,10.0,1700.0,,,-9.6,0
108,서울,2006-01-07 13:00,-4.8,0.0,3.6,340,28.0,1.0,-22.4,1016.9,1028.1,1.0,1.72,0.0,0.0,0.0,0.0,ScCi,10.0,1700.0,,,-9.6,0
108,서울,2006-01-07 14:00,-4.0,0.0,3.7,290,28.0,1.0,-22.4,1016.9,1028.1,1.0,1.68,0.0,0.0,0.0,0.0,ScCi,10.0,1700.0,,,-9.6,0
108,서울,2006-01-07 15:00,-3.2,0.0,3.7,340,27.0,1.3,-20.1,1015.5,1026.5,1.0,1.4,0.0,0.0,0.0,0.0,ScCi,10.0,1800.0,0,,2.7,0
108,서울,2006-01-07 16:00,-2.2,0.0,3.4,290,25.0,1.3,-20.1,1015.5,1026.5,1.0,0.9,0.0,0.0,0.0,0.0,ScCi,10.0,1800.0,,,2.7,0
108,서울,2006-01-07 17:00,-2.4,0.0,2.8,290,28.0,1.3,-20.1,1015.5,1026.5,1.0,0.34,0.0,0.0,0.0,0.0,ScCi,10.0,1800.0,,,2.7,0
108,서울,2006-01-07 18:00,-3.2,0.0,2.5,290,32.0,1.5,-18.1,1015.7,1026.7,0.1,0.0,0.0,0.0,0.0,0.0,ScCi,10.0,1800.0,,,2.7,0
108,서울,2006-01-07 19:00,-3.5,0.0,2.6,250,34.0,1.5,-18.1,1015.7,1026.7,0.0,0.0,0.0,0.0,0.0,0.0,ScCi,10.0,1800.0,,,2.7,0
108,서울,2006-01-07 20:00,-3.9,0.0,2.4,250,38.0,1.5,-18.1,1015.7,1026.7,0.0,0.0,0.0,0.0,0.0,0.0,ScCi,10.0,1800.0,,,2.7,0
108,서울,2006-01-07 21:00,-4.1,0.0,2.7,270,38.0,1.6,-16.9,1016.5,1027.7,0.0,0.0,0.0,0.0,0.0,0.0,ScCi,10.0,1500.0,0,,-7.0,0
108,서울,2006-01-07 22:00,-4.8,0.0,1.2,290,44.0,1.6,-16.9,1016.5,1027.7,0.0,0.0,0.0,0.0,0.0,0.0,ScCi,10.0,1500.0,,,-7.0,0
108,서울,2006-01-07 23:00,-5.4,0.0,1.2,360,47.0,1.6,-16.9,1016.5,1027.7,0.0,0.0,0.0,0.0,0.0,0.0,ScCi,10.0,1500.0,,,-7.0,0
108,서울,2006-01-08 0:00,-5.6,0.0,1.0,290,43.0,1.6,-17.0,1017.2,1028.3,0.0,0.0,0.0,0.0,0.0,0.0,ScCi,10.0,1500.0,,,-7.0,0
108,서울,2006-01-08 1:00,-5.9,0.0,2.7,340,42.0,1.6,-17.0,1017.2,1028.3,0.0,0.0,0.0,0.0,0.0,0.0,ScCi,10.0,1500.0,,,-7.0,0
108,서울,2006-01-08 2:00,-6.3,0.0,1.7,340,44.0,1.6,-17.0,1017.2,1028.3,0.0,0.0,0.0,0.0,0.0,0.0,ScCi,10.0,1500.0,,,-7.0,0
108,서울,2006-01-08 3:00,-7.5,0.0,0.0,0,50.0,1.6,-17.1,1017.5,1028.8,0.0,0.0,0.0,0.0,0.0,0.0,ScCi,10.0,1600.0,0,,-10.8,0
108,서울,2006-01-08 4:00,-7.0,0.0,0.8,360,51.0,1.6,-17.1,1017.5,1028.8,0.0,0.0,0.0,0.0,0.0,0.0,ScCi,10.0,1600.0,,,-10.8,0
108,서울,2006-01-08 5:00,-7.4,0.0,1.0,290,56.0,1.6,-17.1,1017.5,1028.8,0.0,0.0,0.0,0.0,0.0,0.0,ScCi,10.0,1600.0,,,-10.8,0
108,서울,2006-01-08 6:00,-7.6,0.0,0.8,290,57.0,1.8,-15.7,1017.2,1028.5,0.0,0.0,0.0,0.0,0.0,0.0,ScCi,10.0,1600.0,,,-10.8,0
108,서울,2006-01-08 7:00,-8.1,0.0,0.4,0,58.0,1.8,-15.7,1017.2,1028.5,0.0,0.0,0.0,0.0,0.0,0.0,ScCi,10.0,1600.0,,,-10.8,0
108,서울,2006-01-08 8:00,-8.1,0.0,1.0,20,61.0,1.8,-15.7,1017.2,1028.5,0.0,0.0,0.0,0.0,0.0,0.0,ScCi,10.0,1600.0,,,-10.8,0
108,서울,2006-01-08 9:00,-7.5,0.0,2.3,50,57.0,1.8,-15.6,1018.9,1030.1,0.9,0.19,0.0,0.0,0.0,0.0,ScCi,10.0,1800.0,0,,-9.3,0
108,서울,2006-01-08 10:00,-5.0,0.0,1.8,50,46.0,1.8,-15.6,1018.9,1030.1,1.0,0.74,0.0,0.0,0.0,0.0,ScCi,10.0,1800.0,,,-9.3,0
108,서울,2006-01-08 11:00,-3.7,0.0,1.3,50,36.0,1.8,-15.6,1018.9,1030.1,1.0,1.22,0.0,0.0,0.0,0.0,ScCi,10.0,1800.0,,,-9.3,0
108,서울,2006-01-08 12:00,-1.5,0.0,0.8,230,32.0,1.7,-16.4,1017.4,1028.4,1.0,1.48,0.0,0.0,0.0,0.0,ScCi,10.0,1600.0,,,-9.3,0
108,서울,2006-01-08 13:00,-0.6,0.0,1.9,270,24.0,1.7,-16.4,1017.4,1028.4,1.0,1.67,0.0,0.0,0.0,0.0,ScCi,10.0,1600.0,,,-9.3,0
108,서울,2006-01-08 14:00,0.1,0.0,2.7,250,25.0,1.7,-16.4,1017.4,1028.4,1.0,1.63,0.0,0.0,0.0,0.0,ScCi,10.0,1600.0,,,-9.3,0
108,서울,2006-01-08 15:00,0.2,0.0,2.5,270,26.0,1.6,-17.0,1016.5,1027.4,1.0,1.26,0.0,0.0,6.0,0.0,Ci,10.0,1700.0,0,,4.0,0
108,서울,2006-01-08 16:00,-0.6,0.0,2.4,290,28.0,1.6,-17.0,1016.5,1027.4,0.3,0.54,0.0,0.0,6.0,0.0,Ci,10.0,1700.0,,,4.0,0
108,서울,2006-01-08 17:00,-1.2,0.0,2.2,290,32.0,1.6,-17.0,1016.5,1027.4,0.0,0.12,0.0,0.0,6.0,0.0,Ci,10.0,1700.0,,,4.0,0
108,서울,2006-01-08 18:00,-1.7,0.0,2.1,290,36.0,1.9,-15.1,1015.7,1026.7,0.0,0.0,0.0,0.0,7.0,0.0,Ci,10.0,1600.0,,,4.0,0
108,서울,2006-01-08 19:00,-2.5,0.0,0.6,320,43.0,1.9,-15.1,1015.7,1026.7,0.0,0.0,0.0,0.0,7.0,0.0,Ci,10.0,1600.0,,,4.0,0
108,서울,2006-01-08 20:00,-2.9,0.0,1.2,320,42.0,1.9,-15.1,1015.7,1026.7,0.0,0.0,0.0,0.0,7.0,0.0,Ci,10.0,1600.0,,,4.0,0
108,서울,2006-01-08 21:00,-3.4,0.0,1.4,290,44.0,2.0,-14.4,1016.4,1027.4,0.0,0.0,0.0,0.0,3.0,0.0,Ci,10.0,1600.0,0,,-6.5,0
108,서울,2006-01-08 22:00,-3.7,0.0,0.7,20,47.0,2.0,-14.4,1016.4,1027.4,0.0,0.0,0.0,0.0,3.0,0.0,Ci,10.0,1600.0,,,-6.5,0
108,서울,2006-01-08 23:00,-4.1,0.0,0.9,20,52.0,2.0,-14.4,1016.4,1027.4,0.0,0.0,0.0,0.0,3.0,0.0,Ci,10.0,1600.0,,,-6.5,0
108,서울,2006-01-09 0:00,-4.5,0.0,0.1,0,54.0,2.3,-13.0,1015.7,1026.9,0.0,0.0,0.0,0.0,3.0,0.0,Ci,10.0,1600.0,,,-6.5,0
108,서울,2006-01-09 1:00,-5.0,0.0,1.2,20,57.0,2.3,-13.0,1015.7,1026.9,0.0,0.0,0.0,0.0,3.0,0.0,Ci,10.0,1600.0,,,-6.5,0
108,서울,2006-01-09 2:00,-5.3,0.0,1.1,20,56.0,2.3,-13.0,1015.7,1026.9,0.0,0.0,0.0,0.0,3.0,0.0,Ci,10.0,1600.0,,,-6.5,0
108,서울,2006-01-09 3:00,-5.8,0.0,1.4,50,59.0,2.2,-13.3,1015.7,1026.9,0.0,0.0,0.0,0.0,3.0,0.0,Ci,10.0,1500.0,0,,-9.5,0
108,서울,2006-01-09 4:00,-6.1,0.0,1.9,50,61.0,2.2,-13.3,1015.7,1026.9,0.0,0.0,0.0,0.0,3.0,0.0,Ci,10.0,1500.0,,,-9.5,0
108,서울,2006-01-09 5:00,-6.6,0.0,1.8,50,61.0,2.2,-13.3,1015.7,1026.9,0.0,0.0,0.0,0.0,3.0,0.0,Ci,10.0,1500.0,,,-9.5,0
108,서울,2006-01-09 6:00,-6.9,0.0,2.2,50,61.0,2.1,-14.1,1014.5,1025.8,0.0,0.0,0.0,0.0,0.0,0.0,Ci,10.0,1600.0,,,-9.5,0
108,서울,2006-01-09 7:00,-6.3,0.0,1.6,70,53.0,2.1,-14.1,1014.5,1025.8,0.0,0.0,0.0,0.0,0.0,0.0,Ci,10.0,1600.0,,,-9.5,0
108,서울,2006-01-09 8:00,-6.1,0.0,2.1,50,54.0,2.1,-14.1,1014.5,1025.8,0.0,0.0,0.0,0.0,0.0,0.0,Ci,10.0,1600.0,,,-9.5,0
108,서울,2006-01-09 9:00,-5.0,0.0,2.2,50,55.0,2.2,-13.3,1015.0,1026.1,0.5,0.17,0.0,0.0,5.0,3.0,ScAcCi,10.0,1700.0,0,,-6.3,0
108,서울,2006-01-09 10:00,-3.2,0.0,1.6,90,41.0,2.2,-13.3,1015.0,1026.1,0.9,0.64,0.0,0.0,5.0,3.0,ScAcCi,10.0,1700.0,,,-6.3,0
108,서울,2006-01-09 11:00,-1.5,0.0,3.0,50,37.0,2.2,-13.3,1015.0,1026.1,1.0,1.17,0.0,0.0,5.0,3.0,ScAcCi,10.0,1700.0,,,-6.3,0
108,서울,2006-01-09 12:00,0.2,0.0,2.0,70,30.0,1.9,-15.2,1013.5,1024.4,1.0,1.41,0.0,0.0,0.0,0.0,ScAcCi,10.0,1500.0,,,-6.3,0
108,서울,2006-01-09 13:00,1.2,0.0,1.9,50,26.0,1.9,-15.2,1013.5,1024.4,0.9,1.57,0.0,0.0,0.0,0.0,ScAcCi,10.0,1500.0,,,-6.3,0
108,서울,2006-01-09 14:00,2.4,0.0,1.1,110,30.0,1.9,-15.2,1013.5,1024.4,0.7,1.16,0.0,0.0,0.0,0.0,ScAcCi,10.0,1500.0,,,-6.3,0
108,서울,2006-01-09 15:00,2.9,0.0,2.9,200,32.0,2.5,-12.0,1011.9,1022.6,0.8,0.92,0.0,0.0,7.0,1.0,AcCi,35.0,1600.0,0,,4.4,0
108,서울,2006-01-09 16:00,2.7,0.0,1.9,250,37.0,2.5,-12.0,1011.9,1022.6,0.7,0.61,0.0,0.0,7.0,1.0,AcCi,35.0,1600.0,,,4.4,0
108,서울,2006-01-09 17:00,2.2,0.0,2.2,230,43.0,2.5,-12.0,1011.9,1022.6,0.0,0.07,0.0,0.0,7.0,1.0,AcCi,35.0,1600.0,,,4.4,0
108,서울,2006-01-09 18:00,1.7,0.0,1.9,250,54.0,3.8,-6.4,1011.5,1022.3,0.0,0.0,0.0,0.0,10.0,8.0,StNs,8.0,1500.0,,5,4.4,0
108,서울,2006-01-09 19:00,1.6,0.0,2.9,250,61.0,3.8,-6.4,1011.5,1022.3,0.0,0.0,0.0,0.0,10.0,8.0,StNs,8.0,1500.0,,5,4.4,0
108,서울,2006-01-09 20:00,0.8,0.0,1.6,200,75.0,3.8,-6.4,1011.5,1022.3,0.0,0.0,0.0,0.0,10.0,8.0,StNs,8.0,1500.0,,5,4.4,0
108,서울,2006-01-09 21:00,0.6,0.1,0.6,270,79.0,5.1,-2.4,1011.7,1022.6,0.0,0.0,0.3,0.3,10.0,7.0,StNs,9.0,600.0,14,5,-0.8,0
108,서울,2006-01-09 22:00,0.3,0.0,0.0,0,81.0,5.1,-2.4,1011.7,1022.6,0.0,0.0,0.3,0.0,10.0,7.0,StNs,9.0,600.0,,5,-0.8,0
108,서울,2006-01-09 23:00,0.0,0.0,0.3,0,89.0,5.1,-2.4,1011.7,1022.6,0.0,0.0,1.5,0.0,10.0,7.0,StNs,9.0,600.0,,1905,-0.8,0
108,서울,2006-01-10 0:00,-0.4,0.2,0.2,0,90.0,5.3,-1.9,1011.9,1022.8,0.0,0.0,1.4,1.2,6.0,6.0,Sc,9.0,600.0,,19,-0.8,0
108,서울,2006-01-10 1:00,-0.2,0.0,0.9,20,91.0,5.3,-1.9,1011.9,1022.8,0.0,0.0,0.0,0.0,6.0,6.0,Sc,9.0,600.0,,19,-0.8,0
108,서울,2006-01-10 2:00,-0.2,0.0,0.5,90,91.0,5.3,-1.9,1011.9,1022.8,0.0,0.0,0.0,0.0,6.0,6.0,Sc,9.0,600.0,,19,-0.8,0
108,서울,2006-01-10 3:00,-0.6,0.0,1.1,50,91.0,5.3,-2.0,1011.7,1022.7,0.0,0.0,1.4,0.0,9.0,9.0,Sc,9.0,600.0,14,19,-2.2,0
108,서울,2006-01-10 4:00,-0.4,0.0,1.2,50,92.0,5.3,-2.0,1011.7,1022.7,0.0,0.0,1.1,0.0,9.0,9.0,Sc,9.0,600.0,,19,-2.2,0
108,서울,2006-01-10 5:00,-0.3,0.0,1.4,50,92.0,5.3,-2.0,1011.7,1022.7,0.0,0.0,1.0,0.0,9.0,9.0,Sc,9.0,600.0,,19,-2.2,0
108,서울,2006-01-10 6:00,-0.2,0.0,0.2,0,92.0,5.5,-1.4,1010.5,1021.4,0.0,0.0,1.0,0.0,8.0,8.0,Sc,9.0,600.0,,19,-2.2,0
108,서울,2006-01-10 7:00,0.3,0.0,2.2,270,88.0,5.5,-1.4,1010.5,1021.4,0.0,0.0,0.9,0.0,8.0,8.0,Sc,9.0,600.0,,19,-2.2,0
108,서울,2006-01-10 8:00,-0.3,0.0,2.1,290,85.0,5.5,-1.4,1010.5,1021.4,0.0,0.0,0.9,0.0,8.0,8.0,Sc,9.0,600.0,,19,-2.2,0
108,서울,2006-01-10 9:00,-1.0,0.0,2.3,290,87.0,4.9,-3.0,1012.9,1023.8,0.0,0.05,0.8,0.0,10.0,3.0,ScAs,10.0,600.0,14,19,-1.8,0
108,서울,2006-01-10 10:00,-1.2,0.0,3.1,290,85.0,4.9,-3.0,1012.9,1023.8,0.0,0.26,0.6,0.0,10.0,3.0,ScAs,10.0,600.0,,19,-1.8,0
108,서울,2006-01-10 11:00,-0.4,0.0,2.6,290,75.0,4.9,-3.0,1012.9,1023.8,0.0,0.44,0.4,0.0,10.0,3.0,ScAs,10.0,600.0,,19,-1.8,0
108,서울,2006-01-10 12:00,0.1,0.0,3.0,270,71.0,4.4,-4.3,1013.7,1024.6,0.4,0.97,0.0,0.0,3.0,3.0,Sc,10.0,600.0,,19,-1.8,0
108,서울,2006-01-10 13:00,2.2,0.0,2.6,270,56.0,4.4,-4.3,1013.7,1024.6,1.0,1.5,0.0,0.0,3.0,3.0,Sc,10.0,600.0,,19,-1.8,0
108,서울,2006-01-10 14:00,2.0,0.0,3.2,270,54.0,4.4,-4.3,1013.7,1024.6,0.9,1.36,0.0,0.0,3.0,3.0,Sc,10.0,600.0,,19,-1.8,0
108,서울,2006-01-10 15:00,1.8,0.0,3.1,320,50.0,3.5,-7.3,1012.7,1023.6,1.0,1.1,0.0,0.0,2.0,2.0,Sc,11.0,700.0,1,19,4.8,0
108,서울,2006-01-10 16:00,2.2,0.0,2.8,320,45.0,3.5,-7.3,1012.7,1023.6,1.0,0.74,0.0,0.0,2.0,2.0,Sc,11.0,700.0,,19,4.8,0
108,서울,2006-01-10 17:00,1.3,0.0,2.9,290,52.0,3.5,-7.3,1012.7,1023.6,0.6,0.26,0.0,0.0,2.0,2.0,Sc,11.0,700.0,,19,4.8,0
108,서울,2006-01-10 18:00,0.4,0.0,3.0,290,66.0,4.2,-5.0,1014.5,1025.4,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,600.0,,19,4.8,0
108,서울,2006-01-10 19:00,0.0,0.0,1.8,270,71.0,4.2,-5.0,1014.5,1025.4,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,600.0,,19,4.8,0
108,서울,2006-01-10 20:00,-0.5,0.0,1.8,290,72.0,4.2,-5.0,1014.5,1025.4,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,600.0,,19,4.8,0
108,서울,2006-01-10 21:00,-0.8,0.0,1.3,320,64.0,3.7,-6.9,1016.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,700.0,4,19,-4.0,0
108,서울,2006-01-10 22:00,-1.2,0.0,1.4,320,59.0,3.7,-6.9,1016.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,700.0,,19,-4.0,0
108,서울,2006-01-10 23:00,-1.6,0.0,1.4,320,56.0,3.7,-6.9,1016.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,700.0,,19,-4.0,0
108,서울,2006-01-11 0:00,-2.2,0.0,1.4,290,59.0,3.0,-9.4,1016.5,1027.5,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,1000.0,,19,-4.0,0
108,서울,2006-01-11 1:00,-2.7,0.0,0.7,290,58.0,3.0,-9.4,1016.5,1027.5,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,1000.0,,,-4.0,0
108,서울,2006-01-11 2:00,-3.0,0.0,0.4,0,58.0,3.0,-9.4,1016.5,1027.5,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,1000.0,,,-4.0,0
108,서울,2006-01-11 3:00,-3.4,0.0,1.3,290,55.0,2.5,-11.6,1017.7,1028.9,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,1400.0,4,,-7.0,0
108,서울,2006-01-11 4:00,-4.0,0.0,1.0,20,60.0,2.5,-11.6,1017.7,1028.9,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,1400.0,,,-7.0,0
108,서울,2006-01-11 5:00,-4.3,0.0,0.8,20,65.0,2.5,-11.6,1017.7,1028.9,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,1400.0,,,-7.0,0
108,서울,2006-01-11 6:00,-4.9,0.0,1.7,70,68.0,2.8,-10.5,1017.9,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,1500.0,,,-7.0,0
108,서울,2006-01-11 7:00,-4.9,0.0,1.9,50,69.0,2.8,-10.5,1017.9,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,1500.0,,,-7.0,0
108,서울,2006-01-11 8:00,-5.3,0.0,1.6,50,72.0,2.8,-10.5,1017.9,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,1500.0,,,-7.0,0
108,서울,2006-01-11 9:00,-3.7,0.0,1.7,50,66.0,3.0,-9.6,1019.4,1030.5,0.3,0.17,0.0,0.0,6.0,0.0,Ci,11.0,1200.0,4,,-5.5,0
108,서울,2006-01-11 10:00,-2.2,0.0,1.4,50,56.0,3.0,-9.6,1019.4,1030.5,0.5,0.56,0.0,0.0,6.0,0.0,Ci,11.0,1200.0,,19,-5.5,0
108,서울,2006-01-11 11:00,-0.6,0.0,0.2,0,48.0,3.0,-9.6,1019.4,1030.5,0.8,0.84,0.0,0.0,6.0,0.0,Ci,11.0,1200.0,,19,-5.5,0
108,서울,2006-01-11 12:00,1.1,0.0,2.7,230,35.0,2.4,-12.5,1019.7,1030.7,0.9,1.18,0.0,0.0,2.0,0.0,Ci,11.0,700.0,,19,-5.5,0
108,서울,2006-01-11 13:00,2.0,0.0,1.3,320,31.0,2.4,-12.5,1019.7,1030.7,1.0,1.62,0.0,0.0,2.0,0.0,Ci,11.0,700.0,,19,-5.5,0
108,서울,2006-01-11 14:00,1.7,0.0,2.0,320,28.0,2.4,-12.5,1019.7,1030.7,1.0,1.29,0.0,0.0,2.0,0.0,Ci,11.0,700.0,,19,-5.5,0
108,서울,2006-01-11 15:00,2.7,0.0,2.4,290,25.0,1.9,-15.3,1019.2,1030.0,1.0,1.09,0.0,0.0,2.0,0.0,Ci,11.0,1200.0,0,19,5.0,0
108,서울,2006-01-11 16:00,3.2,0.0,2.8,230,19.0,1.9,-15.3,1019.2,1030.0,1.0,0.87,0.0,0.0,2.0,0.0,Ci,11.0,1200.0,,,5.0,0
108,서울,2006-01-11 17:00,2.5,0.0,1.5,270,20.0,1.9,-15.3,1019.2,1030.0,1.0,0.34,0.0,0.0,2.0,0.0,Ci,11.0,1200.0,,,5.0,0
108,서울,2006-01-11 18:00,1.2,0.0,1.7,320,27.0,1.8,-15.6,1019.5,1030.5,0.2,0.01,0.0,0.0,0.0,0.0,Ci,11.0,1500.0,,,5.0,0
108,서울,2006-01-11 19:00,0.5,0.0,1.0,290,31.0,1.8,-15.6,1019.5,1030.5,0.0,0.0,0.0,0.0,0.0,0.0,Ci,11.0,1500.0,,,5.0,0
108,서울,2006-01-11 20:00,-0.4,0.0,1.1,20,39.0,1.8,-15.6,1019.5,1030.5,0.0,0.0,0.0,0.0,0.0,0.0,Ci,11.0,1500.0,,,5.0,0
108,서울,2006-01-11 21:00,-0.6,0.0,1.6,50,43.0,2.5,-11.8,1020.4,1031.4,0.0,0.0,0.0,0.0,0.0,0.0,Ci,11.0,1200.0,0,,-5.0,0
108,서울,2006-01-11 22:00,-1.0,0.0,1.1,20,45.0,2.5,-11.8,1020.4,1031.4,0.0,0.0,0.0,0.0,0.0,0.0,Ci,11.0,1200.0,,,-5.0,0
108,서울,2006-01-11 23:00,-1.7,0.0,2.0,50,49.0,2.5,-11.8,1020.4,1031.4,0.0,0.0,0.0,0.0,0.0,0.0,Ci,11.0,1200.0,,,-5.0,0
108,서울,2006-01-12 0:00,-1.7,0.0,1.6,70,47.0,2.5,-11.8,1021.0,1032.1,0.0,0.0,0.0,0.0,0.0,0.0,Ci,11.0,700.0,,19,-5.0,0
108,서울,2006-01-12 1:00,-2.2,0.0,2.0,50,52.0,2.5,-11.8,1021.0,1032.1,0.0,0.0,0.0,0.0,0.0,0.0,Ci,11.0,700.0,,19,-5.0,0
108,서울,2006-01-12 2:00,-1.7,0.0,3.0,70,46.0,2.5,-11.8,1021.0,1032.1,0.0,0.0,0.0,0.0,0.0,0.0,Ci,11.0,700.0,,19,-5.0,0
108,서울,2006-01-12 3:00,-1.2,0.0,2.0,70,44.0,2.4,-12.1,1020.9,1031.9,0.0,0.0,0.0,0.0,0.0,0.0,Ci,11.0,1100.0,0,19,-6.3,0
108,서울,2006-01-12 4:00,-1.2,0.0,2.2,90,42.0,2.4,-12.1,1020.9,1031.9,0.0,0.0,0.0,0.0,0.0,0.0,Ci,11.0,1100.0,,,-6.3,0
108,서울,2006-01-12 5:00,-1.5,0.0,1.9,70,43.0,2.4,-12.1,1020.9,1031.9,0.0,0.0,0.0,0.0,0.0,0.0,Ci,11.0,1100.0,,,-6.3,0
108,서울,2006-01-12 6:00,-1.7,0.0,2.0,70,46.0,2.4,-12.1,1019.7,1030.8,0.0,0.0,0.0,0.0,0.0,0.0,Ci,11.0,1100.0,,,-6.3,0
108,서울,2006-01-12 7:00,-2.0,0.0,2.0,90,46.0,2.4,-12.1,1019.7,1030.8,0.0,0.0,0.0,0.0,0.0,0.0,Ci,11.0,1100.0,,,-6.3,0
108,서울,2006-01-12 8:00,-1.8,0.0,1.9,90,46.0,2.4,-12.1,1019.7,1030.8,0.0,0.0,0.0,0.0,0.0,0.0,Ci,11.0,1100.0,,,-6.3,0
108,서울,2006-01-12 9:00,-1.2,0.0,3.3,70,41.0,2.3,-13.0,1020.4,1031.4,0.8,0.19,0.0,0.0,0.0,0.0,Ci,11.0,1500.0,0,,-4.4,0
108,서울,2006-01-12 10:00,0.1,0.0,4.0,70,37.0,2.3,-13.0,1020.4,1031.4,0.7,0.63,0.0,0.0,0.0,0.0,Ci,11.0,1500.0,,,-4.4,0
108,서울,2006-01-12 11:00,1.7,0.0,3.8,70,30.0,2.3,-13.0,1020.4,1031.4,0.5,0.99,0.0,0.0,0.0,0.0,Ci,11.0,1500.0,,,-4.4,0
108,서울,2006-01-12 12:00,3.0,0.0,4.9,70,27.0,2.1,-14.1,1018.9,1029.7,0.7,1.21,0.0,0.0,8.0,8.0,Ac,25.0,1500.0,,,-4.4,0
108,서울,2006-01-12 13:00,3.7,0.0,3.5,70,25.0,2.1,-14.1,1018.9,1029.7,0.0,0.49,0.0,0.0,8.0,8.0,Ac,25.0,1500.0,,,-4.4,0
108,서울,2006-01-12 14:00,4.3,0.0,4.3,70,23.0,2.1,-14.1,1018.9,1029.7,0.0,0.43,0.0,0.0,8.0,8.0,Ac,25.0,1500.0,,,-4.4,0
108,서울,2006-01-12 15:00,4.4,0.0,2.9,70,24.0,2.0,-14.3,1016.0,1026.7,0.0,0.21,0.0,0.0,10.0,4.0,ScAs,10.0,1700.0,0,,2.0,0
108,서울,2006-01-12 16:00,4.5,0.0,2.8,70,26.0,2.0,-14.3,1016.0,1026.7,0.0,0.02,0.0,0.0,10.0,4.0,ScAs,10.0,1700.0,,,2.0,0
108,서울,2006-01-12 17:00,4.4,0.0,2.7,70,29.0,2.0,-14.3,1016.0,1026.7,0.0,0.0,0.0,0.0,10.0,4.0,ScAs,10.0,1700.0,,12,2.0,1
108,서울,2006-01-12 18:00,3.5,0.2,4.0,70,39.0,3.1,-9.0,1014.5,1025.3,0.0,0.0,0.0,0.0,10.0,7.0,StNs,9.0,1300.0,,12,2.0,1
108,서울,2006-01-12 19:00,3.4,0.0,4.0,70,46.0,3.1,-9.0,1014.5,1025.3,0.0,0.0,0.0,0.0,10.0,7.0,StNs,9.0,1300.0,,12,2.0,1
108,서울,2006-01-12 20:00,2.5,0.0,3.5,70,71.0,3.1,-9.0,1014.5,1025.3,0.0,0.0,0.0,0.0,10.0,7.0,StNs,9.0,1300.0,,1201,2.0,1
108,서울,2006-01-12 21:00,2.4,2.3,4.1,70,79.0,5.8,-0.6,1013.7,1024.6,0.0,0.0,0.0,0.0,10.0,6.0,StNs,9.0,900.0,1,1,-0.5,0
108,서울,2006-01-12 22:00,2.0,0.0,4.5,70,86.0,5.8,-0.6,1013.7,1024.6,0.0,0.0,0.0,0.0,10.0,6.0,StNs,9.0,900.0,,1,-0.5,0
